CODGEO;LIBGEO;SNHM14;SNHMC14;SNHMP14;SNHME14;SNHMO14;SNHMF14;SNHMFC14;SNHMFP14;SNHMFE14;SNHMFO14;SNHMH14;SNHMHC14;SNHMHP14;SNHMHE14;SNHMHO14;SNHM1814;SNHM2614;SNHM5014;SNHMF1814;SNHMF2614;SNHMF5014;SNHMH1814;SNHMH2614;SNHMH5014;NOM_DEPT;Geo Shape;geo_point_2d
91111;Briis-sous-Forges;19.115192187;28.0560249113;16.8070257089;12.1807497674;13.2392907564;16.1898877414;24.2617485484;15.6380840853;11.8610765862;10.6303232427;21.2828970967;29.8939484775;17.8313266587;13.1054156472;13.6141904994;10.3108243911;19.0427768294;21.7282739855;9.68064145938;16.490737209;17.4038667417;10.8317481828;20.8486151084;25.1744044889;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.100274353, 48.613639328], [2.1010162738, 48.6143600874], [2.1124596425, 48.6203686524], [2.1172573189, 48.6241527725], [2.1196773079, 48.6288771587], [2.1190519812, 48.6326506562], [2.1181401778, 48.6364247178], [2.1179321187, 48.6378174768], [2.121673237, 48.6382742004], [2.1231618501, 48.6391847118], [2.1224773489, 48.6406666204], [2.1221368148, 48.6409807515], [2.1207635011, 48.6416075024], [2.1200845295, 48.641785997], [2.1168882944, 48.6440957658], [2.115047479, 48.6462706944], [2.1196361395, 48.6518980169], [2.1211937591, 48.6524393404], [2.1324562942, 48.6553365018], [2.1326592124, 48.6553811563], [2.1325943591, 48.6547069343], [2.1318731682, 48.6485038848], [2.1306809618, 48.6410856775], [2.1346803231, 48.6415420738], [2.1379329744, 48.6424238153], [2.1418628261, 48.6434866557], [2.144369116, 48.644119965], [2.1445727214, 48.6441205274], [2.1481759198, 48.6418336246], [2.1481083658, 48.641564179], [2.1528031625, 48.6341224516], [2.1602363331, 48.6293040363], [2.160235784, 48.6291691001], [2.1599651864, 48.6290340589], [2.1564426969, 48.6280844285], [2.1515839269, 48.6269533673], [2.1455786484, 48.6223362099], [2.1444228499, 48.6214076669], [2.1432369173, 48.6203331666], [2.1401479835, 48.6124532433], [2.1410368061, 48.61070191], [2.141987303, 48.6099846132], [2.1424078268, 48.609984944], [2.1427499605, 48.6092218776], [2.1425602163, 48.6054009499], [2.1387574883, 48.603956681], [2.1369959625, 48.6036839495], [2.1300869525, 48.6030876276], [2.1299491467, 48.6036263634], [2.1291293824, 48.6052881741], [2.1285165383, 48.6060060445], [2.1237494186, 48.6099309578], [2.1206040011, 48.6107137813], [2.1137267621, 48.6103596371], [2.1083013884, 48.6101491127], [2.1019825979, 48.6105415145], [2.100409621, 48.6135045152], [2.100274353, 48.613639328]]]}";48.6270310045, 2.13060438385
91201;Draveil;16.9270832534;26.4320695533;16.1816876983;11.7479103306;12.2114253678;15.1144767724;23.4586943424;15.290720753;11.6045986671;10.0541090666;18.2304781799;27.9910154306;16.9332098163;12.0424106277;12.5414139227;10.0171566963;16.4761493856;20.3753244059;9.562208107;15.1005367804;17.252553665;10.3932726829;17.4592339967;22.5462243293;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.4005806704, 48.701769326], [2.4026160299, 48.7009592203], [2.4164712681, 48.6949725662], [2.4211110171, 48.6947487195], [2.4258421024, 48.6957304243], [2.4271983447, 48.6949651985], [2.4299776189, 48.6930302562], [2.4315369715, 48.6918162137], [2.4361444469, 48.6872462645], [2.4411571368, 48.6821806105], [2.4432579551, 48.6800667628], [2.4446934924, 48.6788069859], [2.444965155, 48.6788064518], [2.4524369075, 48.6816761617], [2.4547458548, 48.6824827812], [2.4549501283, 48.6823029197], [2.457117573, 48.6803906189], [2.4640221846, 48.6729453539], [2.4640217484, 48.6728554034], [2.4596081026, 48.6716463586], [2.4461391242, 48.6624816932], [2.4322678353, 48.6551682711], [2.4295002689, 48.6537320427], [2.4293651072, 48.6535523945], [2.4264505293, 48.6552627499], [2.4206219444, 48.6584574706], [2.4110525977, 48.6654392486], [2.4096288256, 48.6663388971], [2.4075268458, 48.6672846315], [2.4070527318, 48.6674198969], [2.4065770946, 48.6676891774], [2.3965415636, 48.673447724], [2.3963381622, 48.6735375428], [2.3962700486, 48.673673021], [2.3956604756, 48.6741223764], [2.3945080394, 48.6748873923], [2.392541381, 48.6760566193], [2.3880639522, 48.678440755], [2.3873176718, 48.6790701618], [2.3866407327, 48.6799238927], [2.3859631707, 48.6822167929], [2.3858966708, 48.6834838241], [2.385965882, 48.6840679455], [2.3863058168, 48.6857760145], [2.3870546945, 48.687483484], [2.3890257317, 48.6904043143], [2.3899176244, 48.6918615367], [2.3907255924, 48.6928299062], [2.3928330019, 48.6948069065], [2.40051273, 48.7017689846], [2.4005806704, 48.701769326]]]}";48.6779195836, 2.42144950538
91122;Bures-sur-Yvette;23.1312912291;29.9347619078;16.7006670675;13.6252407539;15.0818290118;19.591082072;25.7758848027;16.125846166;12.9595827274;13.3946332522;25.4398618467;32.036524181;17.2832711824;14.6930081322;15.3517028072;11.8118576161;21.5274776017;29.2138200735;11.2554461331;18.9255172935;23.1722666728;12.1664232558;23.2984763736;32.8265798104;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.1415669174, 48.6859312727], [2.1415654685, 48.6865159425], [2.1421818689, 48.6912580751], [2.1430859843, 48.693873133], [2.1472463606, 48.698372565], [2.1542021505, 48.7024095535], [2.1568421303, 48.7047957073], [2.1595550505, 48.7057881001], [2.1622681421, 48.7066913813], [2.163014807, 48.7068270481], [2.1675633853, 48.7069236361], [2.1707559334, 48.7066589327], [2.1702177071, 48.7049497584], [2.1696817852, 48.7029266723], [2.1693473192, 48.7013979053], [2.1695512182, 48.7013084762], [2.17321902, 48.7010443172], [2.1743864756, 48.7007762589], [2.1757463444, 48.7002837461], [2.1759597177, 48.6970929153], [2.176013671, 48.6954804916], [2.1751422686, 48.6931834479], [2.1741299809, 48.6909510809], [2.1742423384, 48.690288927], [2.1737150863, 48.6909832877], [2.1731629257, 48.6922207709], [2.1738561961, 48.6924567464], [2.1746245617, 48.6924116943], [2.1746941405, 48.6927377945], [2.1730276822, 48.6930401765], [2.1709203559, 48.6932108431], [2.1691805684, 48.693251807], [2.1674158275, 48.693153149], [2.1662389876, 48.692740153], [2.1633731919, 48.6910623046], [2.1623599418, 48.6903652744], [2.1618136617, 48.6899485647], [2.1608503528, 48.6891052527], [2.1611741933, 48.6883123697], [2.1615277193, 48.6879550542], [2.162447163, 48.6836492849], [2.1623751138, 48.6817022434], [2.1623065746, 48.6792820807], [2.1635213716, 48.6767072121], [2.1612889994, 48.6755671381], [2.1600649558, 48.6756682618], [2.1555225893, 48.6782996338], [2.1512577679, 48.6816290271], [2.1422462717, 48.6858426123], [2.1415669174, 48.6859312727]]]}";48.6930512744, 2.15808376921
91225;Étiolles;23.2129766139;31.4690342733;19.6927768916;14.6605841769;15.3483952113;18.6869875536;25.904177606;16.9066417569;13.2524941732;15.5034186197;26.431105752;34.2531129429;22.2874525558;17.2361430154;15.3271824323;10.5016595741;21.2991610495;29.7362585927;9.89679386862;18.5401309141;21.0979149076;10.9337795806;23.3907885266;35.1391796255;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.4522573533, 48.6376126006], [2.4525291638, 48.6378369291], [2.4599465667, 48.6426840633], [2.4634788629, 48.6451520784], [2.466197459, 48.6475758623], [2.4677704124, 48.6524150261], [2.4666927181, 48.6558543921], [2.4668375676, 48.6593594803], [2.4690857883, 48.6628631509], [2.4728869548, 48.6638919493], [2.4752642231, 48.664473615], [2.480845261, 48.6658382925], [2.4851907603, 48.6669338266], [2.4985677165, 48.670376511], [2.5042417079, 48.6718070339], [2.5048824066, 48.6712673078], [2.5067094668, 48.6697808382], [2.5104447336, 48.6668099431], [2.5128134126, 48.6648731564], [2.5167704531, 48.6616313138], [2.5181575417, 48.6603713458], [2.5172062039, 48.6598781729], [2.5074379179, 48.6561691713], [2.4999253706, 48.6489724834], [2.4914210871, 48.6402643658], [2.491622114, 48.6394106907], [2.4902021312, 48.6383261117], [2.4878112203, 48.6352215393], [2.4844542836, 48.6318491751], [2.4813175211, 48.6291702923], [2.4758976759, 48.6272746718], [2.4718195425, 48.6257121827], [2.4710230022, 48.6251788302], [2.4706177225, 48.6254046084], [2.4703467932, 48.6254942556], [2.4702789428, 48.6256288819], [2.4569458444, 48.6355858715], [2.4557938511, 48.6362156717], [2.4522573533, 48.6376126006]]]}";48.6500935166, 2.48376338482
91105;Breuillet;16.4534344308;26.3583234686;16.0651794538;11.6855126488;12.517145651;14.4780710493;22.7693073071;15.2438888122;11.5237660734;11.4814564325;17.8419251522;27.9701817852;16.6855743556;12.0701690089;12.7020191932;10.12519653;16.1385259377;19.9472114482;9.73934143797;14.3435079636;16.8976401031;10.3628334454;17.4964266905;21.7702393881;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.181463096, 48.5640530497], [2.1756390998, 48.5643150982], [2.1742851179, 48.5643138043], [2.170900693, 48.5636344601], [2.1692096111, 48.5631827597], [2.1634538126, 48.5629948894], [2.149178355, 48.5641512835], [2.1393244869, 48.5652489789], [2.1388507292, 48.5652932292], [2.1364102074, 48.5659187508], [2.1303716097, 48.5688749214], [2.1301665284, 48.5691442008], [2.1295530965, 48.5700869892], [2.1298233113, 48.570222106], [2.1323893732, 48.5724286604], [2.1417921888, 48.5752091227], [2.1498496908, 48.5763230826], [2.1510004219, 48.5765049192], [2.1531656282, 48.5769125686], [2.1534358414, 48.5771375891], [2.1537068661, 48.5772285761], [2.1555336489, 48.5778604704], [2.156141886, 48.5783109804], [2.1598958859, 48.5800017759], [2.166022685, 48.5809327608], [2.1669032951, 48.5808885522], [2.1749121113, 48.5803605207], [2.1835726015, 48.5787191422], [2.1880588899, 48.5784448791], [2.1902285241, 48.5787646216], [2.1935423423, 48.5795301802], [2.1939553573, 48.5799144009], [2.1974695964, 48.5800838847], [2.1990951246, 48.5800858402], [2.1990302362, 48.5791867224], [2.1986167244, 48.5763511547], [2.1985201225, 48.5756650216], [2.1970770903, 48.5751749152], [2.1942368476, 48.5736884926], [2.1860559756, 48.5684421859], [2.1815308067, 48.564143475], [2.181463096, 48.5640530497]]]}";48.5717872014, 2.16497427715
91228;Évry;12.8067635571;22.0914230218;14.2286722252;10.5496906016;10.8890686295;11.8520990414;20.2209187851;13.4478498473;10.4703712309;9.2769856433;13.4283777778;22.9194695276;14.8082414935;10.6711713128;11.2252605727;9.91609426927;12.5799561366;15.0499754869;9.54797260756;11.821845097;13.3482062245;10.233991526;13.0492630999;16.1716810635;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.4522573533, 48.6376126006], [2.4557938511, 48.6362156717], [2.4569458444, 48.6355858715], [2.4702789428, 48.6256288819], [2.4703467932, 48.6254942556], [2.4691921086, 48.6248216708], [2.468080131, 48.6242221263], [2.4661760714, 48.6235938369], [2.4616238602, 48.622668427], [2.4569658254, 48.6211036966], [2.4488890257, 48.6167074874], [2.4406702781, 48.6132806371], [2.4384912502, 48.612933957], [2.4369827416, 48.6111673471], [2.4319343731, 48.6117334648], [2.4319342658, 48.6118683944], [2.4289592584, 48.6162303905], [2.4278102247, 48.6177144976], [2.4265240926, 48.6191988316], [2.4240256969, 48.62505259], [2.4226114963, 48.6309861905], [2.4151116689, 48.6353068752], [2.4133320021, 48.6360717098], [2.4144662781, 48.6370712563], [2.4188323273, 48.6390337888], [2.426329793, 48.6410157723], [2.4320612196, 48.644561217], [2.4355927142, 48.6471200074], [2.4375624565, 48.6483769365], [2.437766471, 48.6484669503], [2.4379692207, 48.6484220319], [2.4401367501, 48.6469363559], [2.4431161271, 48.6444083079], [2.445857353, 48.6419114564], [2.4485988006, 48.6393686638], [2.4496148114, 48.6386492542], [2.4510379211, 48.6380630411], [2.4522573533, 48.6376126006]]]}";48.6293513055, 2.44049035392
91286;Grigny;11.1934186735;21.2629221063;13.9321043766;9.93990303235;10.3982387492;10.6403397725;20.6299092609;13.3513285086;10.0248381711;9.17463327374;11.4662251258;21.5186609092;14.2213607799;9.83909259406;10.6741559085;9.42100333294;11.1222306513;12.4803476842;9.16243768434;10.6065435742;11.8312575351;9.59807219614;11.3615967489;12.798683816;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.3914202836, 48.643193907], [2.3906748561, 48.6439133064], [2.3857159915, 48.6456760772], [2.3794678894, 48.6456625928], [2.374904292, 48.6453140154], [2.3694305427, 48.6440132604], [2.3684157788, 48.644191387], [2.3676702996, 48.6443259586], [2.3666522428, 48.6445508275], [2.3656365676, 48.6458101424], [2.3657714904, 48.6462138429], [2.3667689067, 48.6471366514], [2.368161156, 48.6487532696], [2.3715419306, 48.6527748666], [2.3719481741, 48.6533140146], [2.3754113949, 48.6582120351], [2.3789430278, 48.6624347632], [2.379554936, 48.6631629471], [2.3798939246, 48.6634327621], [2.3923314709, 48.6709779227], [2.3963381622, 48.6735375428], [2.3965415636, 48.673447724], [2.4065770946, 48.6676891774], [2.4070527318, 48.6674198969], [2.4056251781, 48.6662515397], [2.3983538451, 48.6564042187], [2.3978782623, 48.6557298876], [2.3975382552, 48.6551911654], [2.3969946812, 48.6542925095], [2.3962459542, 48.6525850548], [2.3975328008, 48.6508312318], [2.3963782782, 48.6487646154], [2.3916918622, 48.6434183733], [2.3914202836, 48.643193907]]]}";48.6570355191, 2.38747793365
91363;Marcoussis;19.0633799911;28.1551438683;16.4936188071;12.352942081;12.8942329569;16.3235819387;23.9677343798;16.1135880671;12.1585894078;12.1086748715;20.869011886;29.8600306671;16.8323856005;12.8240754507;12.9832872552;10.1175645843;18.4904138695;23.2074787284;9.69683888205;16.2673390356;18.7047259056;10.4280068934;19.9567593967;26.0656028049;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.2020180725, 48.6284236569], [2.2020187293, 48.6285585929], [2.2001145392, 48.6303539039], [2.1990287416, 48.6311615937], [2.1914863209, 48.6365915456], [2.1881583049, 48.6386099674], [2.1878868637, 48.6386090169], [2.1868049431, 48.6374844099], [2.185540285, 48.6361570455], [2.1844934123, 48.6350542431], [2.1829382814, 48.6333893293], [2.1819259763, 48.6319053316], [2.1817896263, 48.6318594179], [2.177852616, 48.6331582389], [2.1770381203, 48.63351693], [2.1733310745, 48.6381131104], [2.1670380632, 48.6436149369], [2.1657468086, 48.6440628677], [2.1649714134, 48.6443371922], [2.1670701602, 48.6479940993], [2.1688266752, 48.6503946234], [2.1765624449, 48.6557276623], [2.177105361, 48.6559976721], [2.1775798512, 48.656043225], [2.1866551964, 48.6611788168], [2.1878733402, 48.6623942799], [2.1894960005, 48.6641485935], [2.1900368975, 48.6647342587], [2.1905106251, 48.6652735894], [2.1922684626, 48.6673436085], [2.1921745949, 48.6675300717], [2.1912669571, 48.6682633196], [2.1921306887, 48.6687899955], [2.1927317516, 48.6696180227], [2.1954592718, 48.6688799697], [2.1954689492, 48.6685157316], [2.1962853047, 48.6677980281], [2.2004245965, 48.6674426702], [2.2013745282, 48.6673986652], [2.2065336143, 48.6666856198], [2.2084347996, 48.6661486557], [2.2154960036, 48.6639987195], [2.2161756015, 48.6636847616], [2.2222888793, 48.6607689927], [2.2214967263, 48.6566988937], [2.2216924257, 48.6563214735], [2.2227451328, 48.6551022958], [2.2231333151, 48.6546532667], [2.2273299749, 48.6515250226], [2.2305014776, 48.6496700352], [2.2353199931, 48.6473110136], [2.2402418024, 48.6450999764], [2.247226718, 48.6455095167], [2.2485163458, 48.6456004134], [2.2484507676, 48.6441175797], [2.2486554658, 48.6435692593], [2.2489946113, 48.64329974], [2.2499445045, 48.642940515], [2.2508270837, 48.6424468295], [2.2515058941, 48.6417737508], [2.2528663209, 48.6397520516], [2.2529345293, 48.6393476907], [2.2522562498, 48.638942245], [2.2444652639, 48.6349144578], [2.2390561457, 48.6320743764], [2.2272206152, 48.6285061709], [2.2263529162, 48.6284528627], [2.225492002, 48.6285830988], [2.2254241837, 48.6286726119], [2.2239987382, 48.6289862695], [2.2204713457, 48.6296567841], [2.2162541201, 48.6301697357], [2.2122519084, 48.6305472302], [2.2079792486, 48.6307671718], [2.2051321427, 48.6308543537], [2.2049971927, 48.6300897417], [2.2045935697, 48.6290561708], [2.2038486357, 48.6285159656], [2.2029686517, 48.6283796468], [2.2020180725, 48.6284236569]]]}";48.6462245529, 2.20638698084
91534;Saclay;23.3237919383;30.4757696259;16.83811343;13.3733432089;14.6904246034;19.422306484;24.6564309731;16.733392955;12.868751437;19.6576196857;26.0533759584;33.770639316;16.9146607819;14.5847424027;13.7644910917;11.0791543373;22.3903471625;28.8321031891;10.0673365191;19.3324446195;22.1911531561;11.838014254;24.6769819292;32.5479098056;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.1349745034, 48.7371365386], [2.135177338, 48.737451923], [2.1364623219, 48.7389372533], [2.138120355, 48.7406483289], [2.1393726139, 48.7418185735], [2.1397793739, 48.742223566], [2.1390969545, 48.7430308637], [2.1388928256, 48.7431211369], [2.1388237221, 48.743435451], [2.1384211956, 48.746153423], [2.145456136, 48.7507714365], [2.1506777537, 48.7537103361], [2.1538068949, 48.7531757886], [2.1564602672, 48.7522807157], [2.1605126244, 48.7520142526], [2.1642186689, 48.7533255695], [2.1668593031, 48.7561161334], [2.1676056749, 48.7566565114], [2.1680122719, 48.7568365365], [2.1737549536, 48.757227192], [2.1820123673, 48.7575745589], [2.1893622215, 48.7542607386], [2.1895215896, 48.7541592831], [2.1891092563, 48.7525059923], [2.1842948674, 48.7442665754], [2.1834822233, 48.7430071751], [2.1826038351, 48.7414325064], [2.1827398634, 48.7413434916], [2.1858151574, 48.7402680619], [2.1881945708, 48.7395970777], [2.1898265291, 48.7393293312], [2.1902338205, 48.7392853226], [2.1901666208, 48.7389709547], [2.1856601185, 48.7351229754], [2.1838013654, 48.73163744], [2.1830877532, 48.730144837], [2.1825874248, 48.7288398789], [2.1826580211, 48.7277169235], [2.1840186494, 48.7269544872], [2.1849032267, 48.7265512721], [2.1908194317, 48.7242214219], [2.2005415714, 48.7213564623], [2.203055126, 48.7211798877], [2.2034622767, 48.7210458861], [2.2032605267, 48.7201909382], [2.2029227422, 48.7199665123], [2.2012263715, 48.7192454835], [2.1985104932, 48.7187928263], [2.1957259841, 48.7184745658], [2.1949789882, 48.7186089476], [2.1934850571, 48.7186969029], [2.1913107597, 48.7188288024], [2.1890699455, 48.7186912667], [2.1832977888, 48.7181895695], [2.1825516125, 48.7180090619], [2.1743938192, 48.7157959446], [2.171748001, 48.7148934178], [2.1716814711, 48.7148030078], [2.1710019795, 48.7146228897], [2.1650224577, 48.7157379311], [2.1552341128, 48.7180148853], [2.155098811, 48.7180598009], [2.1550979886, 48.7181947174], [2.1537351388, 48.7195855525], [2.1528496953, 48.7200344072], [2.1487558972, 48.7218258233], [2.1469865497, 48.7224518198], [2.1452187435, 48.7228979053], [2.1438596867, 48.7231211283], [2.1451352748, 48.7271680275], [2.141920498, 48.7330050323], [2.136129981, 48.7369137423], [2.1349745034, 48.7371365386]]]}";48.7359872251, 2.16608547128
91359;Maisse;14.6508950373;25.2386339636;15.337378044;11.1045983288;12.2196041026;12.8059357945;21.1280583557;13.9073190359;10.896712517;10.0776581316;15.799103878;27.1259790326;16.1398303937;11.5847744173;12.4690372434;9.51896216216;14.3428802003;17.2462995841;9.5332783223;12.6219908996;14.3373236732;9.51097537698;15.4219216883;19.0902586363;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.3874507824, 48.4113155043], [2.3919052685, 48.4096506256], [2.3920404045, 48.4096504187], [2.3994717961, 48.4129280255], [2.4117652871, 48.4156175863], [2.4135203803, 48.4156613645], [2.4162892447, 48.4155697606], [2.4180449807, 48.41543354], [2.4216294208, 48.4151595774], [2.4238082925, 48.4143928626], [2.4253903335, 48.412214325], [2.4247384488, 48.4106556232], [2.4226230196, 48.4073840075], [2.4223518029, 48.40697963], [2.4217104702, 48.4064411945], [2.4193785079, 48.4048238687], [2.4163379071, 48.403275883], [2.4149534058, 48.4028714004], [2.4136367204, 48.4024456444], [2.4128262426, 48.4020637666], [2.4098502682, 48.398761541], [2.4086296543, 48.3948517113], [2.4076797353, 48.3910313791], [2.4081469081, 48.3868501357], [2.4032860648, 48.3864487955], [2.402071594, 48.3862249496], [2.388223255, 48.3825617946], [2.3866801613, 48.3816919076], [2.3866121098, 48.3817365405], [2.3805391605, 48.3817841328], [2.3793921898, 48.381694461], [2.3743637514, 48.3812469667], [2.3725082441, 48.380888074], [2.3719007305, 48.3807534998], [2.3695241933, 48.3800346159], [2.3659470829, 48.3786425866], [2.3487382339, 48.3783324508], [2.3414527781, 48.3780609712], [2.3368633657, 48.377656606], [2.3320734088, 48.3763530229], [2.3318033075, 48.3763532999], [2.3290370519, 48.3773417477], [2.3276867969, 48.378061061], [2.3272143337, 48.3784659481], [2.3272809356, 48.3810727786], [2.327416049, 48.3817024401], [2.3298451799, 48.3897037634], [2.3291258099, 48.3935729001], [2.3273457653, 48.3964922284], [2.3250508214, 48.3993015312], [2.3247472046, 48.4014815599], [2.3270748244, 48.4037287268], [2.3312604926, 48.4076849474], [2.3313280525, 48.4076853283], [2.3315305362, 48.4075956013], [2.3389805799, 48.408640511], [2.3465533358, 48.4103819826], [2.3521238, 48.4122335024], [2.3582685606, 48.4120194957], [2.3652226333, 48.4113677611], [2.3710089392, 48.4102649889], [2.3767139279, 48.4091615075], [2.3823849336, 48.4092046705], [2.3871128564, 48.4110906378], [2.3874507824, 48.4113155043]]]}";48.3965570243, 2.37028199929
